cod_ibge_mun,nome_norm,uf
3151107,PIRAPETINGA,MG
4314555,PIRAPO,RS
3151206,PIRAPORA,MG
3539103,PIRAPORA DO BOM JESUS,SP
3539202,PIRAPOZINHO,SP
4119509,PIRAQUARA,PR
1717206,PIRAQUE,TO
3539301,PIRASSUNUNGA,SP
4314605,PIRATINI,RS
3539400,PIRATININGA,SP
4213104,PIRATUBA,SC
3151305,PIRAUBA,MG
5217302,PIRENOPOLIS,GO
5217401,PIRES DO RIO,GO
2310951,PIRES FERREIRA,CE
2924702,PIRIPA,BA
2208403,PIRIPIRI,PI
2924801,PIRITIBA,BA
2511806,PIRPIRITUBA,PB
4119608,PITANGA,PR
3151404,PITANGUI,MG
2511905,PITIMBU,PB
3151503,PIUMHI,MG
1505650,PLACAS,PA
1200385,PLACIDO DE CASTRO,AC
5217609,PLANALTINA,GO
4119707,PLANALTINA DO PARANA,PR
2924900,PLANALTINO,BA
4213153,PLANALTO ALEGRE,SC
5106455,PLANALTO DA SERRA,MT
3151602,PLANURA,MG
3539707,PLATINA,SP
2108900,POCAO DE PEDRAS,MA
2512002,POCINHOS,PB
2410108,POCO BRANCO,RN
2512036,POCO DANTAS,PB
4314753,POCO DAS ANTAS,RS
2707206,POCO DAS TRINCHEIRAS,AL
2512077,POCO DE JOSE DE MOURA,PB
3151701,POCO FUNDO,MG
2805406,POCO REDONDO,SE
2805505,POCO VERDE,SE
2925105,POCOES,BA
5106505,POCONE,MT
3151800,POCOS DE CALDAS,MG
3151909,POCRANE,MG
2925204,POJUCA,BA
3539905,POLONI,SP
2512101,POMBAL,PB
2611309,POMBOS,PE
4213203,POMERODE,SC
3540002,POMPEIA,SP
3152006,POMPEU,MG
3540101,PONGAI,SP
1505700,PONTA DE PEDRAS,PA
4119905,PONTA GROSSA,PR
5006606,PONTA PORA,MS
3540200,PONTAL,SP
5106653,PONTAL DO ARAGUAIA,MT
4119954,PONTAL DO PARANA,PR
5217708,PONTALINA,GO
3540259,PONTALINDA,SP
4314779,PONTAO,RS
4213302,PONTE ALTA,SC
1717800,PONTE ALTA DO BOM JESUS,TO
4213351,PONTE ALTA DO NORTE,SC
1717909,PONTE ALTA DO TOCANTINS,TO
5106703,PONTE BRANCA,MT
3152105,PONTE NOVA,MG
4314787,PONTE PRETA,RS
4213401,PONTE SERRADA,SC
5106752,PONTES E LACERDA,MT
3540309,PONTES GESTAL,SP
3204252,PONTO BELO,ES
3152131,PONTO CHIQUE,MG
3152170,PONTO DOS VOLANTES,MG
2925253,PONTO NOVO,BA
3540408,POPULINA,SP
2311009,PORANGA,CE
3540507,PORANGABA,SP
5218003,PORANGATU,GO
3304102,PORCIUNCULA,RJ
4120002,PORECATU,PR
2410207,PORTALEGRE,RN
4314803,PORTAO,RS
5218052,PORTEIRAO,GO
2311108,PORTEIRAS,CE
3152204,PORTEIRINHA,MG
1505809,PORTEL,PA
5218102,PORTELANDIA,GO
1200807,PORTO ACRE,AC
4314902,PORTO ALEGRE,RS
5106778,PORTO ALEGRE DO NORTE,MT
2208551,PORTO ALEGRE DO PIAUI,PI
1718006,PORTO ALEGRE DO TOCANTINS,TO
4120101,PORTO AMAZONAS,PR
4120150,PORTO BARREIRO,PR
4213500,PORTO BELO,SC
2707305,PORTO CALVO,AL
2805604,PORTO DA FOLHA,SE
1505908,PORTO DE MOZ,PA
2707404,PORTO DE PEDRAS,AL
2410256,PORTO DO MANGUE,RN
5106802,PORTO DOS GAUCHOS,MT
5106828,PORTO ESPERIDIAO,MT
5106851,PORTO ESTRELA,MT
3540606,PORTO FELIZ,SP
3540705,PORTO FERREIRA,SP
3152303,PORTO FIRME,MG
2109007,PORTO FRANCO,MA
1600535,PORTO GRANDE,AP
4315008,PORTO LUCENA,RS
4315057,PORTO MAUA,RS
5006903,PORTO MURTINHO,MS
1718204,PORTO NACIONAL,TO
3304110,PORTO REAL,RJ
2707503,PORTO REAL DO COLEGIO,AL
4120200,PORTO RICO,PR
2109056,PORTO RICO DO MARANHAO,MA
2925303,PORTO SEGURO,BA
4213609,PORTO UNIAO,SC
1100205,PORTO VELHO,RO
4315073,PORTO VERA CRUZ,RS
4120309,PORTO VITORIA,PR
1200393,PORTO WALTER,AC
4315107,PORTO XAVIER,RS
2311207,POTENGI,CE
2925402,POTIRAGUA,BA
3540804,POTIRENDABA,SP
2311231,POTIRETAMA,CE
3152501,POUSO ALEGRE,MG
3152600,POUSO ALTO,MG
4315131,POUSO NOVO,RS
4213708,POUSO REDONDO,SC
5107008,POXOREU,MT
3540853,PRACINHA,SP
1600550,PRACUUBA,AP
4120333,PRADO FERREIRA,PR
3540903,PRADOPOLIS,SP
3152709,PRADOS,MG
1718303,PRAIA NORTE,TO
1506005,PRAINHA,PA
4120358,PRANCHITA,PR
2208601,PRATA DO PIAUI,PI
3541059,PRATANIA,SP
3152907,PRATAPOLIS,MG
3153004,PRATINHA,MG
3541109,PRESIDENTE ALVES,SP
4213906,PRESIDENTE CASTELLO BRANCO,SC
4120408,PRESIDENTE CASTELO BRANCO,PR
3541307,PRESIDENTE EPITACIO,SP
1303536,PRESIDENTE FIGUEIREDO,AM
4214003,PRESIDENTE GETULIO,SC
2925709,PRESIDENTE JANIO QUADROS,BA
3153301,PRESIDENTE KUBITSCHEK,MG
4315149,PRESIDENTE LUCENA,RS
4214102,PRESIDENTE NEREU,SC
3153400,PRESIDENTE OLEGARIO,MG
3541406,PRESIDENTE PRUDENTE,SP
2109270,PRESIDENTE SARNEY,MA
2925758,PRESIDENTE TANCREDO NEVES,BA
2109304,PRESIDENTE VARGAS,MA
3541505,PRESIDENTE VENCESLAU,SP
1101476,PRIMAVERA DE RONDONIA,RO
5107040,PRIMAVERA DO LESTE,MT
2109403,PRIMEIRA CRUZ,MA
4120507,PRIMEIRO DE MAIO,PR
4214151,PRINCESA,SC
2512309,PRINCESA ISABEL,PB
5218391,PROFESSOR JAMIL,GO
4315156,PROGRESSO,RS
3541604,PROMISSAO,SP
2805703,PROPRIA,SE
4315172,PROTASIO ALVES,RS
3153608,PRUDENTE DE MORAIS,MG
4120606,PRUDENTOPOLIS,PR
1718451,PUGMIL,TO
2410405,PUREZA,RN
4315206,PUTINGA,RS
2512408,PUXINANA,PB
3541653,QUADRA,SP
4315305,QUARAI,RS
3153707,QUARTEL GERAL,MG
4120655,QUARTO CENTENARIO,PR
4120705,QUATIGUA,PR
1506112,QUATIPURU,PA
3304128,QUATIS,RJ
4120804,QUATRO BARRAS,PR
4315313,QUATRO IRMAOS,RS
4120853,QUATRO PONTES,PR
2707602,QUEBRANGULO,AL
4120903,QUEDAS DO IGUACU,PR
2208650,QUEIMADA NOVA,PI
3304144,QUEIMADOS,RJ
3541802,QUEIROZ,SP
3541901,QUELUZ,SP
3153806,QUELUZITO,MG
5107065,QUERENCIA,MT
4121000,QUERENCIA DO NORTE,PR
4315321,QUEVEDOS,RS
2925907,QUIJINGUE,BA
4214201,QUILOMBO,SC
4121109,QUINTA DO SOL,PR
3542008,QUINTANA,SP
4315354,QUINZE DE NOVEMBRO,RS
2611507,QUIPAPA,PE
5218508,QUIRINOPOLIS,GO
3304151,QUISSAMA,RJ
4121208,QUITANDINHA,PR
2311264,QUITERIANOPOLIS,CE
2925931,QUIXABEIRA,BA
2311306,QUIXADA,CE
2311355,QUIXELO,CE
2311405,QUIXERAMOBIM,CE
2311504,QUIXERE,CE
2410504,RAFAEL FERNANDES,RN
2410603,RAFAEL GODEIRO,RN
2925956,RAFAEL JAMBEIRO,BA
3542107,RAFARD,SP
4121257,RAMILANDIA,PR
3542206,RANCHARIA,SP
4121307,RANCHO ALEGRE,PR
4121356,RANCHO ALEGRE D'OESTE,PR
4214300,RANCHO QUEIMADO,SC
2109452,RAPOSA,MA
3153905,RAPOSOS,MG
3154002,RAUL SOARES,MG
4121406,REALEZA,PR
4121505,REBOUCAS,PR
2611606,RECIFE,PE
3154101,RECREIO,MG
1718501,RECURSOLANDIA,TO
3542305,REDENCAO DA SERRA,SP
2208700,REDENCAO DO GURGUEIA,PI
4315404,REDENTORA,RS
3154150,REDUTO,MG
2208809,REGENERACAO,PI
3542404,REGENTE FEIJO,SP
3542503,REGINOPOLIS,SP
3542602,REGISTRO,SP
4315453,RELVADO,RS
2926004,REMANSO,BA
2512705,REMIGIO,PB
4121604,RENASCENCA,PR
2311702,RERIUTABA,CE
3304201,RESENDE,RJ
3154200,RESENDE COSTA,MG
4121703,RESERVA,PR
5107156,RESERVA DO CABACAL,MT
4121752,RESERVA DO IGUACU,PR
3154309,RESPLENDOR,MG
3154408,RESSAQUINHA,MG
3542701,RESTINGA,SP
4315503,RESTINGA SECA,RS
2926103,RETIROLANDIA,BA
2926202,RIACHAO DAS NEVES,BA
2512754,RIACHAO DO BACAMARTE,PB
2805802,RIACHAO DO DANTAS,SE
2926301,RIACHAO DO JACUIPE,BA
2512762,RIACHAO DO POCO,PB
2410702,RIACHO DA CRUZ,RN
2611705,RIACHO DAS ALMAS,PE
2512788,RIACHO DE SANTO ANTONIO,PB
2512804,RIACHO DOS CAVALOS,PB
3154507,RIACHO DOS MACHADOS,MG
2208858,RIACHO FRIO,PI
5218607,RIALMA,GO
5218706,RIANAPOLIS,GO
2109551,RIBAMAR FIQUENE,MA
5007109,RIBAS DO RIO PARDO,MS
3542800,RIBEIRA,SP
2926509,RIBEIRA DO AMPARO,BA
2208874,RIBEIRA DO PIAUI,PI
2926608,RIBEIRA DO POMBAL,BA
2611804,RIBEIRAO,PE
3542909,RIBEIRAO BONITO,SP
3543006,RIBEIRAO BRANCO,SP
5107180,RIBEIRAO CASCALHEIRA,MT
4121802,RIBEIRAO CLARO,PR
3543105,RIBEIRAO CORRENTE,SP
3154606,RIBEIRAO DAS NEVES,MG
2926657,RIBEIRAO DO LARGO,BA
4121901,RIBEIRAO DO PINHAL,PR
3543204,RIBEIRAO DO SUL,SP
3543238,RIBEIRAO DOS INDIOS,SP
3543253,RIBEIRAO GRANDE,SP
3543303,RIBEIRAO PIRES,SP
3543402,RIBEIRAO PRETO,SP
3154705,RIBEIRAO VERMELHO,MG
5107198,RIBEIRAOZINHO,MT
2208908,RIBEIRO GONCALVES,PI
2806008,RIBEIROPOLIS,SE
3543600,RIFAINA,SP
3543709,RINCAO,SP
3543808,RINOPOLIS,SP
3154804,RIO ACIMA,MG
4122008,RIO AZUL,PR
3204351,RIO BANANAL,ES
4122107,RIO BOM,PR
3304300,RIO BONITO,RJ
4122156,RIO BONITO DO IGUACU,PR
4122172,RIO BRANCO DO IVAI,PR
4122206,RIO BRANCO DO SUL,PR
5007208,RIO BRILHANTE,MS
3154903,RIO CASCA,MG
1100262,RIO CRESPO,RO
1718659,RIO DA CONCEICAO,TO
4214409,RIO DAS ANTAS,SC
3304508,RIO DAS FLORES,RJ
3304524,RIO DAS OSTRAS,RJ
3544004,RIO DAS PEDRAS,SP
2926707,RIO DE CONTAS,BA
3304557,RIO DE JANEIRO,RJ
2926806,RIO DO ANTONIO,BA
4214508,RIO DO CAMPO,SC
2408953,RIO DO FOGO,RN
4214607,RIO DO OESTE,SC
2926905,RIO DO PIRES,BA
3155108,RIO DO PRADO,MG
4214805,RIO DO SUL,SC
3155009,RIO DOCE,MG
1718709,RIO DOS BOIS,TO
4214706,RIO DOS CEDROS,SC
4315552,RIO DOS INDIOS,RS
3155207,RIO ESPERA,MG
2611903,RIO FORMOSO,PE
4214904,RIO FORTUNA,SC
4315602,RIO GRANDE,RS
3544103,RIO GRANDE DA SERRA,SP
2209005,RIO GRANDE DO PIAUI,PI
2707701,RIO LARGO,AL
3155306,RIO MANSO,MG
1506161,RIO MARIA,PA
4215000,RIO NEGRINHO,SC
3155405,RIO NOVO,MG
3204401,RIO NOVO DO SUL,ES
3155504,RIO PARANAIBA,MG
4315701,RIO PARDO,RS
3155603,RIO PARDO DE MINAS,MG
3155702,RIO PIRACICABA,MG
3155801,RIO POMBA,MG
3155900,RIO PRETO,MG
1303569,RIO PRETO DA EVA,AM
5218789,RIO QUENTE,GO
2927002,RIO REAL,BA
4215059,RIO RUFINO,SC
1718758,RIO SONO,TO
2512903,RIO TINTO,PB
5218805,RIO VERDE,GO
5007406,RIO VERDE DE MATO GROSSO,MS
3156007,RIO VERMELHO,MG
3544202,RIOLANDIA,SP
4315750,RIOZINHO,RS
4215075,RIQUEZA,SC
3156106,RITAPOLIS,MG
3543501,RIVERSUL,SP
4315800,ROCA SALES,RS
5007505,ROCHEDO,MS
3156205,ROCHEDO DE MINAS,MG
4215109,RODEIO,SC
4315909,RODEIO BONITO,RS
3156304,RODEIRO,MG
2927101,RODELAS,BA
2411007,RODOLFO FERNANDES,RN
1200427,RODRIGUES ALVES,AC
4315958,ROLADOR,RS
4122404,ROLANDIA,PR
4316006,ROLANTE,RS
1100288,ROLIM DE MOURA,RO
3156403,ROMARIA,MG
4215208,ROMELANDIA,SC
4122503,RONCADOR,PR
4316105,RONDA ALTA,RS
4316204,RONDINHA,RS
5107578,RONDOLANDIA,MT
4122602,RONDON,PR
1506187,RONDON DO PARA,PA
5107602,RONDONOPOLIS,MT
4316303,ROQUE GONZALES,RS
1400472,RORAINOPOLIS,RR
3544251,ROSANA,SP
2109601,ROSARIO,MA
3156452,ROSARIO DA LIMEIRA,MG
2806107,ROSARIO DO CATETE,SE
4122651,ROSARIO DO IVAI,PR
4316402,ROSARIO DO SUL,RS
5107701,ROSARIO OESTE,MT
3544301,ROSEIRA,SP
2707800,ROTEIRO,AL
3156502,RUBELITA,MG
3544400,RUBIACEA,SP
5218904,RUBIATABA,GO
3544509,RUBINEIA,SP
1506195,RUROPOLIS,PA
2311801,RUSSAS,CE
3156700,SABARA,MG
4122701,SABAUDIA,PR
3544608,SABINO,SP
3156809,SABINOPOLIS,MG
2311900,SABOEIRO,CE
3156908,SACRAMENTO,MG
4316428,SAGRADA FAMILIA,RS
3544707,SAGRES,SP
4316436,SALDANHA MARINHO,RS
3544905,SALES OLIVEIRA,SP
3545001,SALESOPOLIS,SP
4215307,SALETE,SC
2806206,SALGADO,SE
2513109,SALGADO DE SAO FELIX,PB
4122800,SALGADO FILHO,PR
2612208,SALGUEIRO,PE
3157005,SALINAS,MG
2927309,SALINAS DA MARGARIDA,BA
1506203,SALINOPOLIS,PA
2311959,SALITRE,CE
3545100,SALMOURAO,SP
3157104,SALTO DA DIVISA,MG
3545308,SALTO DE PIRAPORA,SP
5107750,SALTO DO CEU,MT
4122909,SALTO DO ITARARE,PR
4316451,SALTO DO JACUI,RS
4123006,SALTO DO LONTRA,PR
3545407,SALTO GRANDE,SP
4215406,SALTO VELOSO,SC
2927408,SALVADOR,BA
4316477,SALVADOR DAS MISSOES,RS
4316501,SALVADOR DO SUL,RS
1506302,SALVATERRA,PA
2109700,SAMBAIBA,MA
1718808,SAMPAIO,TO
4316600,SANANDUVA,RS
5219001,SANCLERLANDIA,GO
1718840,SANDOLANDIA,TO
3545506,SANDOVALINA,SP
4215455,SANGAO,SC
2612406,SANHARO,PE
4317103,SANT'ANA DO LIVRAMENTO,RS
3545605,SANTA ADELIA,SP
3545704,SANTA ALBERTINA,SP
4123105,SANTA AMELIA,PR
3545803,SANTA BARBARA D'OESTE,SP
5219100,SANTA BARBARA DE GOIAS,GO
3157252,SANTA BARBARA DO LESTE,MG
3157278,SANTA BARBARA DO MONTE VERDE,MG
1506351,SANTA BARBARA DO PARA,PA
4316709,SANTA BARBARA DO SUL,RS
3157302,SANTA BARBARA DO TUGURIO,MG
3546009,SANTA BRANCA,SP
2927606,SANTA BRIGIDA,BA
5107248,SANTA CARMEM,MT
4123204,SANTA CECILIA DO PAVAO,PR
4316733,SANTA CECILIA DO SUL,RS
3546108,SANTA CLARA D'OESTE,SP
4316758,SANTA CLARA DO SUL,RS
2927705,SANTA CRUZ CABRALIA,BA
2612471,SANTA CRUZ DA BAIXA VERDE,PE
3546207,SANTA CRUZ DA CONCEICAO,SP
3546256,SANTA CRUZ DA ESPERANCA,SP
2927804,SANTA CRUZ DA VITORIA,BA
3546306,SANTA CRUZ DAS PALMEIRAS,SP
5219209,SANTA CRUZ DE GOIAS,GO
3157336,SANTA CRUZ DE MINAS,MG
4123303,SANTA CRUZ DE MONTE CASTELO,PR
3157377,SANTA CRUZ DE SALINAS,MG
1506401,SANTA CRUZ DO ARARI,PA
2612505,SANTA CRUZ DO CAPIBARIBE,PE
3157401,SANTA CRUZ DO ESCALVADO,MG
2209104,SANTA CRUZ DO PIAUI,PI
3546405,SANTA CRUZ DO RIO PARDO,SP
4316808,SANTA CRUZ DO SUL,RS
5107743,SANTA CRUZ DO XINGU,MT
2209153,SANTA CRUZ DOS MILAGRES,PI
3157500,SANTA EFIGENIA DE MINAS,MG
3546504,SANTA ERNESTINA,SP
4123402,SANTA FE,PR
5219258,SANTA FE DE GOIAS,GO
3157609,SANTA FE DE MINAS,MG
1718865,SANTA FE DO ARAGUAIA,TO
3546603,SANTA FE DO SUL,SP
2109759,SANTA FILOMENA DO MARANHAO,MA
3546702,SANTA GERTRUDES,SP
5219308,SANTA HELENA DE GOIAS,GO
3157658,SANTA HELENA DE MINAS,MG
4123709,SANTA ISABEL DO IVAI,PR
1303601,SANTA ISABEL DO RIO NEGRO,AM
4123808,SANTA IZABEL DO OESTE,PR
1506500,SANTA IZABEL DO PARA,PA
3157708,SANTA JULIANA,MG
3204500,SANTA LEOPOLDINA,ES
2209302,SANTA LUZ,PI
1100296,SANTA LUZIA D'OESTE,RO
2806305,SANTA LUZIA DO ITANHY,SE
2707909,SANTA LUZIA DO NORTE,AL
1506559,SANTA LUZIA DO PARA,PA
2110039,SANTA LUZIA DO PARUA,MA
3157906,SANTA MARGARIDA,MG
4316972,SANTA MARGARIDA DO SUL,RS
2612604,SANTA MARIA DA BOA VISTA,PE
3547007,SANTA MARIA DA SERRA,SP
2928109,SANTA MARIA DA VITORIA,BA
1506583,SANTA MARIA DAS BARREIRAS,PA
3158003,SANTA MARIA DE ITABIRA,MG
3204559,SANTA MARIA DE JETIBA,ES
2612703,SANTA MARIA DO CAMBUCA,PE
4316956,SANTA MARIA DO HERVAL,RS
4123857,SANTA MARIA DO OESTE,PR
1506609,SANTA MARIA DO PARA,PA
3158102,SANTA MARIA DO SALTO,MG
3158201,SANTA MARIA DO SUACUI,MG
1718881,SANTA MARIA DO TOCANTINS,TO
3304607,SANTA MARIA MADALENA,RJ
4123907,SANTA MARIANA,PR
3547106,SANTA MERCEDES,SP
4123956,SANTA MONICA,PR
2312205,SANTA QUITERIA,CE
2110104,SANTA QUITERIA DO MARANHAO,MA
3547403,SANTA RITA D'OESTE,SP
3159209,SANTA RITA DE CALDAS,MG
2928406,SANTA RITA DE CASSIA,BA
3159407,SANTA RITA DE IBITIPOCA,MG
3159308,SANTA RITA DE JACUTINGA,MG
3159357,SANTA RITA DE MINAS,MG
5219407,SANTA RITA DO ARAGUAIA,GO
3159506,SANTA RITA DO ITUETO,MG
5219456,SANTA RITA DO NOVO DESTINO,GO
5007554,SANTA RITA DO PARDO,MS
3547502,SANTA RITA DO PASSA QUATRO,SP
3159605,SANTA RITA DO SAPUCAI,MG
1718899,SANTA RITA DO TOCANTINS,TO
5107768,SANTA RITA DO TRIVELATO,MT
4317202,SANTA ROSA,RS
3159704,SANTA ROSA DA SERRA,MG
5219506,SANTA ROSA DE GOIAS,GO
3547601,SANTA ROSA DE VITERBO,SP
2209377,SANTA ROSA DO PIAUI,PI
1200435,SANTA ROSA DO PURUS,AC
4215653,SANTA ROSA DO SUL,SC
1718907,SANTA ROSA DO TOCANTINS,TO
3547650,SANTA SALETE,SP
3204609,SANTA TERESA,ES
2513802,SANTA TERESINHA,PB
4317251,SANTA TEREZA,RS
5219605,SANTA TEREZA DE GOIAS,GO
4124020,SANTA TEREZA DO OESTE,PR
1719004,SANTA TEREZA DO TOCANTINS,TO
5219704,SANTA TEREZINHA DE GOIAS,GO
4124053,SANTA TEREZINHA DE ITAIPU,PR
4215687,SANTA TEREZINHA DO PROGRESSO,SC
1720002,SANTA TEREZINHA DO TOCANTINS,TO
3159803,SANTA VITORIA,MG
4317301,SANTA VITORIA DO PALMAR,RS
2928000,SANTALUZ,BA
4317004,SANTANA DA BOA VISTA,RS
3547205,SANTANA DA PONTE PENSA,SP
3158300,SANTANA DA VARGEM,MG
3158409,SANTANA DE CATAGUASES,MG
2513505,SANTANA DE MANGUEIRA,PB
3547304,SANTANA DE PARNAIBA,SP
3158508,SANTANA DE PIRAPAMA,MG
2312007,SANTANA DO ACARAU,CE
1506708,SANTANA DO ARAGUAIA,PA
2312106,SANTANA DO CARIRI,CE
3158607,SANTANA DO DESERTO,MG
3158706,SANTANA DO GARAMBEU,MG
2708006,SANTANA DO IPANEMA,AL
4124004,SANTANA DO ITARARE,PR
3158805,SANTANA DO JACARE,MG
3158904,SANTANA DO MANHUACU,MG
2110237,SANTANA DO MARANHAO,MA
2411403,SANTANA DO MATOS,RN
2708105,SANTANA DO MUNDAU,AL
3158953,SANTANA DO PARAISO,MG
2209351,SANTANA DO PIAUI,PI
3159001,SANTANA DO RIACHO,MG
2806404,SANTANA DO SAO FRANCISCO,SE
2411429,SANTANA DO SERIDO,RN
2513604,SANTANA DOS GARROTES,PB
3159100,SANTANA DOS MONTES,MG
2928307,SANTANOPOLIS,BA
1506807,SANTAREM,PA
1506906,SANTAREM NOVO,PA
4317400,SANTIAGO,RS
4215695,SANTIAGO DO SUL,SC
5107263,SANTO AFONSO,MT
2928604,SANTO AMARO,BA
4215703,SANTO AMARO DA IMPERATRIZ,SC
2806602,SANTO AMARO DAS BROTAS,SE
2110278,SANTO AMARO DO MARANHAO,MA
3547700,SANTO ANASTACIO,SP
4317509,SANTO ANGELO,RS
2411502,SANTO ANTONIO,RN
3547908,SANTO ANTONIO DA ALEGRIA,SP
5219712,SANTO ANTONIO DA BARRA,GO
4317608,SANTO ANTONIO DA PATRULHA,RS
4124103,SANTO ANTONIO DA PLATINA,PR
4317707,SANTO ANTONIO DAS MISSOES,RS
5219738,SANTO ANTONIO DE GOIAS,GO
2928703,SANTO ANTONIO DE JESUS,BA
5107800,SANTO ANTONIO DE LEVERGER,MT
2209401,SANTO ANTONIO DE LISBOA,PI
3304706,SANTO ANTONIO DE PADUA,RJ
3548005,SANTO ANTONIO DE POSSE,SP
3159902,SANTO ANTONIO DO AMPARO,MG
3548054,SANTO ANTONIO DO ARACANGUA,SP
3160009,SANTO ANTONIO DO AVENTUREIRO,MG
4124202,SANTO ANTONIO DO CAIUA,PR
5219753,SANTO ANTONIO DO DESCOBERTO,GO
3160108,SANTO ANTONIO DO GRAMA,MG
1303700,SANTO ANTONIO DO ICA,AM
3160207,SANTO ANTONIO DO ITAMBE,MG
3160306,SANTO ANTONIO DO JACINTO,MG
3548104,SANTO ANTONIO DO JARDIM,SP
5107792,SANTO ANTONIO DO LESTE,MT
3160405,SANTO ANTONIO DO MONTE,MG
4317558,SANTO ANTONIO DO PALMA,RS
4124301,SANTO ANTONIO DO PARAISO,PR
3548203,SANTO ANTONIO DO PINHAL,SP
4317756,SANTO ANTONIO DO PLANALTO,RS
3160454,SANTO ANTONIO DO RETIRO,MG
3160504,SANTO ANTONIO DO RIO ABAIXO,MG
4124400,SANTO ANTONIO DO SUDOESTE,PR
1507003,SANTO ANTONIO DO TAUA,PA
2110302,SANTO ANTONIO DOS LOPES,MA
2209450,SANTO ANTONIO DOS MILAGRES,PI
4317806,SANTO AUGUSTO,RS
4317905,SANTO CRISTO,RS
2928802,SANTO ESTEVAO,BA
3548302,SANTO EXPEDITO,SP
4317954,SANTO EXPEDITO DO SUL,RS
3160603,SANTO HIPOLITO,MG
4124509,SANTO INACIO,PR
2209500,SANTO INACIO DO PIAUI,PI
3548401,SANTOPOLIS DO AGUAPEI,SP
3548500,SANTOS,SP
3160702,SANTOS DUMONT,MG
2312304,SAO BENEDITO,CE
2110401,SAO BENEDITO DO RIO PRETO,MA
2612901,SAO BENEDITO DO SUL,PE
2513927,SAO BENTINHO,PB
3160801,SAO BENTO ABADE,MG
2411601,SAO BENTO DO NORTE,RN
3548609,SAO BENTO DO SAPUCAI,SP
4215802,SAO BENTO DO SUL,SC
1720101,SAO BENTO DO TOCANTINS,TO
2411700,SAO BENTO DO TRAIRI,RN
2613008,SAO BENTO DO UNA,PE
4215752,SAO BERNARDINO,SC
2110609,SAO BERNARDO,MA
3548708,SAO BERNARDO DO CAMPO,SP
4215901,SAO BONIFACIO,SC
4318002,SAO BORJA,RS
2708204,SAO BRAS,AL
3160900,SAO BRAS DO SUACUI,MG
2209559,SAO BRAZ DO PIAUI,PI
1507102,SAO CAETANO DE ODIVELAS,PA
3548807,SAO CAETANO DO SUL,SP
2613107,SAO CAITANO,PE
4124608,SAO CARLOS DO IVAI,PR
2806701,SAO CRISTOVAO,SE
4216057,SAO CRISTOVAO DO SUL,SC
2928901,SAO DESIDERIO,BA
3160959,SAO DOMINGOS DAS DORES,MG
1507151,SAO DOMINGOS DO ARAGUAIA,PA
2110658,SAO DOMINGOS DO AZEITAO,MA
1507201,SAO DOMINGOS DO CAPIM,PA
2513943,SAO DOMINGOS DO CARIRI,PB
2110708,SAO DOMINGOS DO MARANHAO,MA
3204658,SAO DOMINGOS DO NORTE,ES
3161007,SAO DOMINGOS DO PRATA,MG
4318051,SAO DOMINGOS DO SUL,RS
2929107,SAO FELIPE,BA
1101484,SAO FELIPE D'OESTE,RO
2929008,SAO FELIX,BA
2110807,SAO FELIX DE BALSAS,MA
3161056,SAO FELIX DE MINAS,MG
5107859,SAO FELIX DO ARAGUAIA,MT
2929057,SAO FELIX DO CORIBE,BA
2209609,SAO FELIX DO PIAUI,PI
1720150,SAO FELIX DO TOCANTINS,TO
1507300,SAO FELIX DO XINGU,PA
2411809,SAO FERNANDO,RN
3304805,SAO FIDELIS,RJ
4318101,SAO FRANCISCO DE ASSIS,RS
2209658,SAO FRANCISCO DE ASSIS DO PIAUI,PI
5219902,SAO FRANCISCO DE GOIAS,GO
3304755,SAO FRANCISCO DE ITABAPOANA,RJ
3161304,SAO FRANCISCO DE SALES,MG
2110856,SAO FRANCISCO DO BREJAO,MA
2929206,SAO FRANCISCO DO CONDE,BA
3161403,SAO FRANCISCO DO GLORIA,MG
1101492,SAO FRANCISCO DO GUAPORE,RO
2110906,SAO FRANCISCO DO MARANHAO,MA
2411908,SAO FRANCISCO DO OESTE,RN
1507409,SAO FRANCISCO DO PARA,PA
2209708,SAO FRANCISCO DO PIAUI,PI
4216206,SAO FRANCISCO DO SUL,SC
1303809,SAO GABRIEL DA CACHOEIRA,AM
3204708,SAO GABRIEL DA PALHA,ES
5007695,SAO GABRIEL DO OESTE,MS
3161502,SAO GERALDO,MG
3161601,SAO GERALDO DA PIEDADE,MG
1507458,SAO GERALDO DO ARAGUAIA,PA
3161650,SAO GERALDO DO BAIXIO,MG
3304904,SAO GONCALO,RJ
3161700,SAO GONCALO DO ABAETE,MG
2209757,SAO GONCALO DO GURGUEIA,PI
3161809,SAO GONCALO DO PARA,MG
2209807,SAO GONCALO DO PIAUI,PI
3161908,SAO GONCALO DO RIO ABAIXO,MG
3125507,SAO GONCALO DO RIO PRETO,MG
3162005,SAO GONCALO DO SAPUCAI,MG
2929305,SAO GONCALO DOS CAMPOS,BA
3162104,SAO GOTARDO,MG
4318408,SAO JERONIMO,RS
4124707,SAO JERONIMO DA SERRA,PR
3162203,SAO JOAO BATISTA DO GLORIA,MG
5220009,SAO JOAO D'ALIANCA,GO
1400506,SAO JOAO DA BALIZA,RR
3305000,SAO JOAO DA BARRA,RJ
3549102,SAO JOAO DA BOA VISTA,SP
2209856,SAO JOAO DA CANABRAVA,PI
2209872,SAO JOAO DA FRONTEIRA,PI
3162252,SAO JOAO DA LAGOA,MG
